"name","kingdom","phylum","class","order","family","genus","species"
"Atypichthys strigatus","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Atypichthys","Atypichthys strigatus"
"Aulacocephalus temminckii","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Aulacocephalus","Aulacocephalus temminckii"
"Aulorhynchus flavidus","Animalia","Chordata","Teleostei","Perciformes","Aulorhynchidae","Aulorhynchus","Aulorhynchus flavidus"
"Austrolabrus maculatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Austrolabrus","Austrolabrus maculatus"
"Axoclinus cocoensis","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Axoclinus","Axoclinus cocoensis"
"Axoclinus lucillae","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Axoclinus","Axoclinus lucillae"
"Axoclinus multicinctus","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Axoclinus","Axoclinus multicinctus"
"Axoclinus rubinoffi","Animalia","Chordata","Teleostei","Blenniiformes","Tripterygiidae","Axoclinus","Axoclinus rubinoffi"
"Azurina eupalama","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Azurina","Azurina eupalama"
"Balistapus undulatus","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistapus","Balistapus undulatus"
"Balistes capriscus",NA,NA,NA,NA,NA,NA,NA
"Balistes polylepis","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistes","Balistes polylepis"
"Balistes punctatus","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistes","Balistes punctatus"
"Balistes vetula","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistes","Balistes vetula"
"Balistoides conspicillum","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistoides","Balistoides conspicillum"
"Balistoides viridescens","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistoides","Balistoides viridescens"
"Bathygobius krefftii","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bathygobius","Bathygobius krefftii"
"Bathygobius lineatus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bathygobius","Bathygobius lineatus"
"Bathystethus cultratus","Animalia","Chordata","Teleostei","Centrarchiformes","Kyphosidae","Bathystethus","Bathystethus cultratus"
"Batrachoides boulengeri","Animalia","Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides boulengeri"
"Belone belone","Animalia","Chordata","Teleostei","Beloniformes","Belonidae","Belone","Belone belone"
"Belonoperca chabanaudi","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Belonoperca","Belonoperca chabanaudi"
"Blenniella chrysospilos","Animalia","Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella chrysospilos"
"Bodianus albotaeniatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus albotaeniatus"
"Bodianus anthioides","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus anthioides"
"Bodianus axillaris","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus axillaris"
"Bodianus bilunulatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus bilunulatus"
"Bodianus diana","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus diana"
"Bodianus dictynna","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus dictynna"
"Bodianus diplotaenia","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus diplotaenia"
"Bodianus eclancheri","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus eclancheri"
"Bodianus frenchii","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus frenchii"
"Bodianus loxozonus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus loxozonus"
"Bodianus mesothorax","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus mesothorax"
"Bodianus perditio","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus perditio"
"Bodianus rufus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus rufus"
"Bodianus scrofa","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus scrofa"
"Bodianus unimaculatus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Bodianus","Bodianus unimaculatus"
"Bolbometopon muricatum","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Bolbometopon","Bolbometopon muricatum"
"Boops boops","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Boops","Boops boops"
"Boopsoidea inornata","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Boopsoidea","Boopsoidea inornata"
"Boreogadus saida","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Boreogadus","Boreogadus saida"
"Bothragonus occidentalis","Animalia","Chordata","Teleostei","Perciformes","Agonidae","Bothragonus","Bothragonus occidentalis"
"Bovichtus angustifrons","Animalia","Chordata","Teleostei","Perciformes","Bovichtidae","Bovichtus","Bovichtus angustifrons"
"Bovichtus argentinus","Animalia","Chordata","Teleostei","Perciformes","Bovichtidae","Bovichtus","Bovichtus argentinus"
"Brachaluteres jacksonianus","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Brachaluteres","Brachaluteres jacksonianus"
"Brachionichthys hirsutus","Animalia","Chordata","Teleostei","Lophiiformes","Brachionichthyidae","Brachionichthys","Brachionichthys hirsutus"
"Brachyistius frenatus","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Embiotocidae","Brachyistius","Brachyistius frenatus"
"Bryaninops amplus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bryaninops","Bryaninops amplus"
"Bryaninops erythrops","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bryaninops","Bryaninops erythrops"
"Bryaninops natans","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bryaninops","Bryaninops natans"
"Bryaninops nexus","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bryaninops","Bryaninops nexus"
"Bryaninops yongei","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Bryaninops","Bryaninops yongei"
"Caesio caerulaurea","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio caerulaurea"
"Caesio cuning","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio cuning"
"Caesio lunaris","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio lunaris"
"Caesio striata","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio striata"
"Caesio suevica","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio suevica"
"Caesio teres","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio teres"
"Caesio varilineata","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio varilineata"
"Caesio xanthonota","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Caesio","Caesio xanthonota"
"Caesioperca lepidoptera","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Caesioperca","Caesioperca lepidoptera"
"Caesioperca rasor","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Caesioperca","Caesioperca rasor"
"Caesioscorpis theagenes","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Caesioscorpis","Caesioscorpis theagenes"
"Caffrogobius nudiceps","Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae","Caffrogobius","Caffrogobius nudiceps"
"Calamus bajonado","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Calamus","Calamus bajonado"
"Calamus brachysomus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Calamus","Calamus brachysomus"
"Calamus calamus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Calamus","Calamus calamus"
"Calamus pennatula","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Calamus","Calamus pennatula"
"Calamus taurinus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Calamus","Calamus taurinus"
"Callanthias australis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Callanthiidae","Callanthias","Callanthias australis"
"Calliclinus geniguttatus","Animalia","Chordata","Teleostei","Blenniiformes","Labrisomidae","Calliclinus","Calliclinus geniguttatus"
"Callionymus comptus","Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Callionymus comptus"
"Callionymus lyra","Animalia","Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Callionymus lyra"
"Calloplesiops altivelis","Animalia","Chordata","Teleostei","Ovalentaria incertae sedis","Plesiopidae","Calloplesiops","Calloplesiops altivelis"
"Calotomus carolinus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Calotomus","Calotomus carolinus"
"Calotomus japonicus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Calotomus","Calotomus japonicus"
"Calotomus spinidens","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Calotomus","Calotomus spinidens"
"Calotomus viridescens","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Calotomus","Calotomus viridescens"
"Cantherhines dumerilii","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines dumerilii"
"Cantherhines fronticinctus","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines fronticinctus"
"Cantherhines longicaudus","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines longicaudus"
"Cantherhines macrocerus","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines macrocerus"
"Cantherhines pardalis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines pardalis"
"Cantherhines pullus","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines pullus"
"Cantherhines sandwichiensis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines sandwichiensis"
"Cantheschenia grandisquamis","Animalia","Chordata","Teleostei","Tetraodontiformes","Monacanthidae","Cantheschenia","Cantheschenia grandisquamis"
"Canthidermis maculata","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis maculata"
"Canthidermis sufflamen","Animalia","Chordata","Teleostei","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis sufflamen"
"Canthigaster amboinensis","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster amboinensis"
"Canthigaster axiologus","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster axiologus"
"Canthigaster bennetti","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster bennetti"
"Canthigaster callisterna","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster callisterna"
"Canthigaster capistrata","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster capistrata"
"Canthigaster coronata","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster coronata"
"Canthigaster cyanetron","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster cyanetron"
"Canthigaster epilampra","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster epilampra"
"Canthigaster figueiredoi","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster figueiredoi"
"Canthigaster jactator","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster jactator"
"Canthigaster janthinoptera","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster janthinoptera"
"Canthigaster marquesensis","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster marquesensis"
"Canthigaster papua","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster papua"
"Canthigaster punctatissima","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster punctatissima"
"Canthigaster rapaensis","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rapaensis"
"Canthigaster rivulata","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rivulata"
"Canthigaster rostrata","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster rostrata"
"Canthigaster sanctaehelenae","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster sanctaehelenae"
"Canthigaster smithae","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster smithae"
"Canthigaster valentini","Animalia","Chordata","Teleostei","Tetraodontiformes","Tetraodontidae","Canthigaster","Canthigaster valentini"
"Caprodon longimanus","Animalia","Chordata","Teleostei","Perciformes","Serranidae","Caprodon","Caprodon longimanus"
"Caracanthus maculatus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Caracanthus","Caracanthus maculatus"
"Caracanthus typicus","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Caracanthus","Caracanthus typicus"
"Caracanthus unipinna","Animalia","Chordata","Teleostei","Perciformes","Scorpaenidae","Caracanthus","Caracanthus unipinna"
"Carangoides bajad","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides bajad"
"Caranx bartholomaei","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx bartholomaei"
"Carangoides chrysophrys","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides chrysophrys"
"Carangoides ferdau","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides ferdau"
"Carangoides fulvoguttatus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides fulvoguttatus"
"Carangoides gymnostethus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides gymnostethus"
"Ferdauia orthogrammus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Ferdauia","Ferdauia orthogrammus"
"Carangoides plagiotaenia","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Carangoides","Carangoides plagiotaenia"
"Caranx caballus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx caballus"
"Caranx caninus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx caninus"
"Caranx crysos","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx crysos"
"Caranx ignobilis","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx ignobilis"
"Caranx lugubris","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx lugubris"
"Caranx melampygus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx melampygus"
"Caranx papuensis","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx papuensis"
"Caranx sexfasciatus","Animalia","Chordata","Teleostei","Carangiformes","Carangidae","Caranx","Caranx sexfasciatus"
"Caulolatilus princeps","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Malacanthidae","Caulolatilus","Caulolatilus princeps"
"Centroberyx affinis","Animalia","Chordata","Teleostei","Beryciformes","Berycidae","Centroberyx","Centroberyx affinis"
"Centroberyx gerrardi","Animalia","Chordata","Teleostei","Beryciformes","Berycidae","Centroberyx","Centroberyx gerrardi"
"Centroberyx lineatus","Animalia","Chordata","Teleostei","Beryciformes","Berycidae","Centroberyx","Centroberyx lineatus"
"Centrogenys vaigiensis","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Centrogenyidae","Centrogenys","Centrogenys vaigiensis"
"Centrolabrus exoletus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Centrolabrus","Centrolabrus exoletus"
"Centrolabrus melanocercus","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Centrolabrus","Centrolabrus melanocercus"
"Centropogon australis","Animalia","Chordata","Teleostei","Perciformes","Tetrarogidae","Centropogon","Centropogon australis"
"Centropyge acanthops","Animalia","Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Centropyge acanthops"
