"fb_sci_name","gbif_valid_key","gbif_valid_name","gbif_synonym"
"Abalistes stellatus",2407216,"Abalistes stellatus",FALSE
"Abudefduf abdominalis",2398692,"Abudefduf abdominalis",FALSE
"Abudefduf bengalensis",2398657,"Abudefduf bengalensis",FALSE
"Abudefduf concolor",2398689,"Abudefduf concolor",FALSE
"Abudefduf conformis",2398622,"Abudefduf conformis",FALSE
"Similiparma lurida",8873604,"Similiparma lurida",FALSE
"Abudefduf notatus",2398703,"Abudefduf notatus",FALSE
"Abudefduf saxatilis",2398623,"Abudefduf saxatilis",FALSE
"Abudefduf septemfasciatus",2398628,"Abudefduf septemfasciatus",FALSE
"Abudefduf sexfasciatus",2398669,"Abudefduf sexfasciatus",FALSE
"Abudefduf sordidus",2398682,"Abudefduf sordidus",FALSE
"Abudefduf sparoides",2398625,"Abudefduf sparoides",FALSE
"Abudefduf troschelii",2398672,"Abudefduf troschelii",FALSE
"Abudefduf vaigiensis",2398634,"Abudefduf vaigiensis",FALSE
"Abudefduf whitleyi",2398633,"Abudefduf whitleyi",FALSE
"Acanthaluteres brownii",2406699,"Acanthaluteres brownii",FALSE
"Acanthaluteres spilomelanurus",2406696,"Acanthaluteres spilomelanurus",FALSE
"Acanthaluteres vittiger",2406702,"Acanthaluteres vittiger",FALSE
"Acanthemblemaria atrata",2381373,"Acanthemblemaria atrata",FALSE
"Acanthemblemaria castroi",2381381,"Acanthemblemaria castroi",FALSE
"Acanthemblemaria crockeri",2381377,"Acanthemblemaria crockeri",FALSE
"Acanthemblemaria hancocki",2381370,"Acanthemblemaria hancocki",FALSE
"Acanthemblemaria spinosa",2381382,"Acanthemblemaria spinosa",FALSE
"Acanthemblemaria stephensi",2381388,"Acanthemblemaria stephensi",FALSE
"Acanthistius cinctus",2388070,"Acanthistius cinctus",FALSE
"Acanthistius ocellatus",2388075,"Acanthistius ocellatus",FALSE
"Acanthistius pardalotus",2388082,"Acanthistius pardalotus",FALSE
"Acanthistius patachonicus",2388064,"Acanthistius patachonicus",FALSE
"Acanthistius sebastoides",2388078,"Acanthistius sebastoides",FALSE
"Acanthistius serratus",2388068,"Acanthistius serratus",FALSE
"Acanthochromis polyacanthus",5212126,"Acanthochromis polyacanthus",FALSE
"Acanthopagrus australis",2392280,"Acanthopagrus australis",FALSE
"Acanthopagrus latus",2392281,"Acanthopagrus latus",FALSE
"Acanthostracion polygonium",2408186,"Acanthostracion polygonium",FALSE
"Acanthostracion quadricornis",2408197,"Acanthostracion quadricornis",FALSE
"Acanthurus achilles",5209178,"Acanthurus achilles",FALSE
"Acanthurus albipectoralis",5209262,"Acanthurus albipectoralis",FALSE
"Acanthurus auranticavus",5209158,"Acanthurus auranticavus",FALSE
"Acanthurus bahianus",5209181,"Acanthurus bahianus",FALSE
"Acanthurus bariene",5209156,"Acanthurus bariene",FALSE
"Acanthurus blochii",5209203,"Acanthurus blochii",FALSE
"Acanthurus chirurgus",5209174,"Acanthurus chirurgus",FALSE
"Acanthurus chronixis",5209195,"Acanthurus chronixis",FALSE
"Acanthurus coeruleus",5209188,"Acanthurus coeruleus",FALSE
"Acanthurus dussumieri",5209167,"Acanthurus dussumieri",FALSE
"Acanthurus fowleri",5209155,"Acanthurus fowleri",FALSE
"Acanthurus gahhm",5209159,"Acanthurus gahhm",FALSE
"Acanthurus grammoptilus",5209243,"Acanthurus grammoptilus",FALSE
"Acanthurus guttatus",5209152,"Acanthurus guttatus",FALSE
"Acanthurus leucocheilus",5209259,"Acanthurus leucocheilus",FALSE
"Acanthurus leucopareius",5209183,"Acanthurus leucopareius",FALSE
"Acanthurus leucosternon",5209210,"Acanthurus leucosternon",FALSE
"Acanthurus lineatus",5209244,"Acanthurus lineatus",FALSE
"Acanthurus maculiceps",5209257,"Acanthurus maculiceps",FALSE
"Acanthurus mata",5209204,"Acanthurus mata",FALSE
"Acanthurus nigricans",5209162,"Acanthurus nigricans",FALSE
"Acanthurus nigricauda",5209160,"Acanthurus nigricauda",FALSE
"Acanthurus nigrofuscus",5209227,"Acanthurus nigrofuscus",FALSE
"Acanthurus nigroris",5209231,"Acanthurus nigroris",FALSE
"Acanthurus nubilus",5209251,"Acanthurus nubilus",FALSE
"Acanthurus olivaceus",5209196,"Acanthurus olivaceus",FALSE
"Acanthurus pyroferus",5209154,"Acanthurus pyroferus",FALSE
"Acanthurus reversus",5209157,"Acanthurus reversus",FALSE
"Acanthurus sohal",5209184,"Acanthurus sohal",FALSE
"Acanthurus tennentii",5209206,"Acanthurus tennentii",FALSE
"Acanthurus thompsoni",5209215,"Acanthurus thompsoni",FALSE
"Acanthurus triostegus",5209217,"Acanthurus triostegus",FALSE
"Acanthurus tristis",5209238,"Acanthurus tristis",FALSE
"Acanthurus xanthopterus",5209252,"Acanthurus xanthopterus",FALSE
"Achoerodus gouldii",2383158,"Achoerodus gouldii",FALSE
"Achoerodus viridis",2383154,"Achoerodus viridis",FALSE
"Aetapcus maculatus",2337068,"Aetapcus maculatus",FALSE
"Aethaloperca rogaa",2388085,"Aethaloperca rogaa",FALSE
"Afurcagobius tamarensis",2378393,"Afurcagobius tamarensis",FALSE
"Aioliops brachypterus",2385750,"Aioliops brachypterus",FALSE
"Aioliops novaeguineae",2385749,"Aioliops novaeguineae",FALSE
"Albula glossodonta",5204109,"Albula glossodonta",FALSE
"Alectis ciliaris",2390537,"Alectis ciliaris",FALSE
"Alloclinus holderi",2389598,"Alloclinus holderi",FALSE
"Allomycterus pilatus",2406528,"Allomycterus pilatus",FALSE
"Alphestes immaculatus",2387800,"Alphestes immaculatus",FALSE
"Altrichthys azurelineatus",2398179,"Altrichthys azurelineatus",FALSE
"Altrichthys curatus",2398178,"Altrichthys curatus",FALSE
"Aluterus scriptus",2406721,"Aluterus scriptus",FALSE
"Amanses scopas",2406900,"Amanses scopas",FALSE
"Ambassis jacksoniensis",2387315,"Ambassis jacksoniensis",FALSE
"Amblycirrhitus bimacula",2375106,"Amblycirrhitus bimacula",FALSE
"Amblycirrhitus earnshawi",2375110,"Amblycirrhitus earnshawi",FALSE
"Amblycirrhitus pinos",2375113,"Amblycirrhitus pinos",FALSE
"Amblyeleotris fasciata",2378840,"Amblyeleotris fasciata",FALSE
"Amblyeleotris guttata",2378829,"Amblyeleotris guttata",FALSE
"Amblyeleotris gymnocephala",2378826,"Amblyeleotris gymnocephala",FALSE
"Amblyeleotris japonica",2378820,"Amblyeleotris japonica",FALSE
"Amblyeleotris periophthalma",2378802,"Amblyeleotris periophthalma",FALSE
"Amblyeleotris steinitzi",2378812,"Amblyeleotris steinitzi",FALSE
"Amblyeleotris sungami",2378847,"Amblyeleotris sungami",FALSE
"Amblyeleotris wheeleri",2378853,"Amblyeleotris wheeleri",FALSE
"Amblyglyphidodon aureus",2398497,"Amblyglyphidodon aureus",FALSE
"Amblyglyphidodon batunaorum",11695307,"Amblyglyphidodon batunaorum",FALSE
"Amblyglyphidodon curacao",2398488,"Amblyglyphidodon curacao",FALSE
"Amblyglyphidodon flavilatus",2398501,"Amblyglyphidodon flavilatus",FALSE
"Amblyglyphidodon indicus",2398510,"Amblyglyphidodon indicus",FALSE
"Amblyglyphidodon leucogaster",2398513,"Amblyglyphidodon leucogaster",FALSE
"Amblyglyphidodon melanopterus",2398502,"Amblyglyphidodon melanopterus",FALSE
"Amblyglyphidodon orbicularis",2398511,"Amblyglyphidodon orbicularis",FALSE
"Amblyglyphidodon ternatensis",2398503,"Amblyglyphidodon ternatensis",FALSE
"Amblygobius buanensis",2378302,"Amblygobius buanensis",FALSE
"Amblygobius bynoensis",2378311,"Amblygobius bynoensis",FALSE
"Amblygobius decussatus",2378282,"Amblygobius decussatus",FALSE
"Amblygobius nocturnus",2378279,"Amblygobius nocturnus",FALSE
"Amblygobius phalaena",2378306,"Amblygobius phalaena",FALSE
"Amblyrhynchote honckenii",9312668,"Amblyrhynchote honckenii",FALSE
"Ammodytes tobianus",2389991,"Ammodytes tobianus",FALSE
"Amphichaetodon howensis",2385679,"Amphichaetodon howensis",FALSE
"Amphichthys cryptocentrus",2350839,"Amphichthys cryptocentrus",FALSE
"Amphiprion akallopisos",5212090,"Amphiprion akallopisos",FALSE
"Amphiprion akindynos",5212068,"Amphiprion akindynos",FALSE
"Amphiprion allardi",5212110,"Amphiprion allardi",FALSE
"Amphiprion bicinctus",5212077,"Amphiprion bicinctus",FALSE
"Amphiprion chrysopterus",5212076,"Amphiprion chrysopterus",FALSE
"Amphiprion clarkii",5212081,"Amphiprion clarkii",FALSE
"Amphiprion ephippium",5212057,"Amphiprion ephippium",FALSE
"Amphiprion frenatus",5212111,"Amphiprion frenatus",FALSE
"Amphiprion fuscocaudatus",5212056,"Amphiprion fuscocaudatus",FALSE
"Amphiprion latezonatus",5212078,"Amphiprion latezonatus",FALSE
"Amphiprion leucokranos",5212079,"Amphiprion leucokranos",FALSE
"Amphiprion mccullochi",5212109,"Amphiprion mccullochi",FALSE
"Amphiprion melanopus",5212069,"Amphiprion melanopus",FALSE
"Amphiprion nigripes",5212055,"Amphiprion nigripes",FALSE
"Amphiprion ocellaris",5212106,"Amphiprion ocellaris",FALSE
"Amphiprion percula",5212094,"Amphiprion percula",FALSE
"Amphiprion perideraion",5212059,"Amphiprion perideraion",FALSE
"Amphiprion rubrocinctus",5212051,"Amphiprion rubrocinctus",FALSE
"Amphiprion sandaracinos",5212089,"Amphiprion sandaracinos",FALSE
"Anampses caeruleopunctatus",2383466,"Anampses caeruleopunctatus",FALSE
"Anampses cuvier",2383461,"Anampses cuvier",FALSE
"Anampses elegans",2383486,"Anampses elegans",FALSE
"Anampses femininus",2383485,"Anampses femininus",FALSE
"Anampses geographicus",2383474,"Anampses geographicus",FALSE
"Anampses lennardi",2383480,"Anampses lennardi",FALSE
"Anampses lineatus",2383476,"Anampses lineatus",FALSE
"Anampses melanurus",8383816,"Anampses melanurus",FALSE
"Anampses meleagrides",2383481,"Anampses meleagrides",FALSE
"Anampses neoguinaicus",2383489,"Anampses neoguinaicus",FALSE
"Anampses twistii",2383491,"Anampses twistii",FALSE
"Anarrhichthys ocellatus",2392219,"Anarrhichthys ocellatus",FALSE
"Anisotremus caesius",2382606,"Anisotremus caesius",FALSE
"Anisotremus davidsonii",2382611,"Anisotremus davidsonii",FALSE
"Anisotremus interruptus",2382602,"Anisotremus interruptus",FALSE
"Anisotremus scapularis",2382608,"Anisotremus scapularis",FALSE
"Anisotremus surinamensis",2382615,"Anisotremus surinamensis",FALSE
"Anisotremus taeniatus",2382601,"Anisotremus taeniatus",FALSE
"Anisotremus virginicus",2382596,"Anisotremus virginicus",FALSE
"Anoplocapros amygdaloides",2408014,"Anoplocapros amygdaloides",FALSE
"Anoplocapros inermis",2408010,"Anoplocapros inermis",FALSE
"Anoplocapros lenticularis",2408015,"Anoplocapros lenticularis",FALSE
"Anyperodon leucogrammicus",2387816,"Anyperodon leucogrammicus",FALSE
"Aphareus furca",5209911,"Aphareus furca",FALSE
"Aphareus rutilans",5209907,"Aphareus rutilans",FALSE
"Aploactisoma milesii",2336964,"Aploactisoma milesii",FALSE
"Aplodactylus arctidens",2394719,"Aplodactylus arctidens",FALSE
"Aplodactylus etheridgii",2394717,"Aplodactylus etheridgii",FALSE
"Aplodactylus lophodon",2394713,"Aplodactylus lophodon",FALSE
"Aplodactylus westralis",2394720,"Aplodactylus westralis",FALSE
"Apogon atradorsatus",5211623,"Apogon atradorsatus",FALSE
"Apogon atricaudus",5211572,"Apogon atricaudus",FALSE
"Apogon binotatus",5211786,"Apogon binotatus",FALSE
"Apogon dovii",7977144,"Apogon dovii",FALSE
"Apogon imberbis",5211775,"Apogon imberbis",FALSE
"Apogon lachneri",5211678,"Apogon lachneri",FALSE
"Apogon maculatus",5211761,"Apogon maculatus",FALSE
"Apogon pacificus",5211804,"Apogon pacificus",FALSE
"Apogon retrosella",5211603,"Apogon retrosella",FALSE
"Apogon townsendi",5211780,"Apogon townsendi",FALSE
"Apogonichthyoides timorensis",5962047,"Apogonichthyoides timorensis",FALSE
"Apolemichthys trimaculatus",2396564,"Apolemichthys trimaculatus",FALSE
"Aprion virescens",2385226,"Aprion virescens",FALSE
"Aracana aurita",2408028,"Aracana aurita",FALSE
"Aracana ornata",2408032,"Aracana ornata",FALSE
"Archamia bleekeri",2397400,"Archamia bleekeri",FALSE
"Arcos poecilophthalmos",2411349,"Arcos poecilophthalmos",FALSE
"Arenigobius frenatus",2379315,"Arenigobius frenatus",FALSE
"Argyrosomus hololepidotus",5212442,"Argyrosomus hololepidotus",FALSE
"Argyrosomus japonicus",5212440,"Argyrosomus japonicus",FALSE
"Arothron caeruleopunctatus",2407361,"Arothron caeruleopunctatus",FALSE
"Arothron diadematus",2407403,"Arothron diadematus",FALSE
"Arothron hispidus",2407378,"Arothron hispidus",FALSE
"Arothron inconditus",2407399,"Arothron inconditus",FALSE
"Arothron manilensis",2407348,"Arothron manilensis",FALSE
"Arothron mappa",2407375,"Arothron mappa",FALSE
"Arothron meleagris",2407418,"Arothron meleagris",FALSE
"Arothron nigropunctatus",2407394,"Arothron nigropunctatus",FALSE
"Arothron stellatus",2407362,"Arothron stellatus",FALSE
"Arripis georgiana",2380577,"Arripis georgiana",FALSE
"Arripis trutta",2380565,"Arripis trutta",FALSE
"Arripis truttacea",2380580,"Arripis truttacea",FALSE
"Arripis xylabion",2380579,"Arripis xylabion",FALSE
"Artedius harringtoni",2333963,"Artedius harringtoni",FALSE
"Aspasmogaster tasmaniensis",2411599,"Aspasmogaster tasmaniensis",FALSE
"Aspidontus dussumieri",2395719,"Aspidontus dussumieri",FALSE
"Aspidontus taeniatus",2395713,"Aspidontus taeniatus",FALSE
"Assessor flavissimus",2389770,"Assessor flavissimus",FALSE
"Assessor macneilli",2389771,"Assessor macneilli",FALSE
"Assessor randalli",2389773,"Assessor randalli",FALSE
"Assiculus punctatus",2381596,"Assiculus punctatus",FALSE
"Asterropteryx striata",2378141,"Asterropteryx striata",FALSE
"Atherina hepsetus",2411943,"Atherina hepsetus",FALSE
"Atherina presbyter",2411945,"Atherina presbyter",FALSE
"Atherinomorus vaigiensis",2411855,"Atherinomorus vaigiensis",FALSE
"Atractoscion aequidens",2400366,"Atractoscion aequidens",FALSE
"Atrosalarias holomelas",5961991,"Atrosalarias holomelas",FALSE
"Atule mate",2390522,"Atule mate",FALSE
"Atypichthys latus",2381269,"Atypichthys latus",FALSE
"Atypichthys strigatus",2381270,"Atypichthys strigatus",FALSE
"Aulacocephalus temminckii",5210151,"Aulacocephalus temminckii",FALSE
"Aulorhynchus flavidus",2356481,"Aulorhynchus flavidus",FALSE
"Austrolabrus maculatus",2383954,"Austrolabrus maculatus",FALSE
"Axoclinus cocoensis",2392842,"Axoclinus cocoensis",FALSE
"Axoclinus lucillae",2392845,"Axoclinus lucillae",FALSE
"Axoclinus multicinctus",2392847,"Axoclinus multicinctus",FALSE
"Axoclinus rubinoffi",2392846,"Axoclinus rubinoffi",FALSE
"Azurina eupalama",2399200,"Azurina eupalama",FALSE
"Balistapus undulatus",2407167,"Balistapus undulatus",FALSE
"Balistes capriscus",2407107,"Balistes capriscus",FALSE
"Balistes polylepis",2407118,"Balistes polylepis",FALSE
"Balistes punctatus",2407121,"Balistes punctatus",FALSE
"Balistes vetula",2407103,"Balistes vetula",FALSE
"Balistoides conspicillum",2407129,"Balistoides conspicillum",FALSE
"Balistoides viridescens",2407133,"Balistoides viridescens",FALSE
"Bathygobius krefftii",2377106,"Bathygobius krefftii",FALSE
"Bathygobius lineatus",2377085,"Bathygobius lineatus",FALSE
"Bathystethus cultratus",2381250,"Bathystethus cultratus",FALSE
"Batrachoides boulengeri",5203932,"Batrachoides boulengeri",FALSE
"Belone belone",2369178,"Belone belone",FALSE
"Belonoperca chabanaudi",2387698,"Belonoperca chabanaudi",FALSE
"Blenniella chrysospilos",2395905,"Blenniella chrysospilos",FALSE
"Bodianus albotaeniatus",5788085,"Bodianus albotaeniatus",FALSE
"Bodianus anthioides",5209716,"Bodianus anthioides",FALSE
"Bodianus axillaris",5209666,"Bodianus axillaris",FALSE
"Bodianus bilunulatus",5209697,"Bodianus bilunulatus",FALSE
"Bodianus diana",5209719,"Bodianus diana",FALSE
"Bodianus dictynna",5209723,"Bodianus dictynna",FALSE
"Bodianus diplotaenia",5209721,"Bodianus diplotaenia",FALSE
"Bodianus eclancheri",5209724,"Bodianus eclancheri",FALSE
"Bodianus frenchii",5209673,"Bodianus frenchii",FALSE
"Bodianus loxozonus",5209683,"Bodianus loxozonus",FALSE
"Bodianus mesothorax",5209690,"Bodianus mesothorax",FALSE
"Bodianus perditio",5209711,"Bodianus perditio",FALSE
"Bodianus rufus",5209687,"Bodianus rufus",FALSE
"Bodianus scrofa",5209705,"Bodianus scrofa",FALSE
"Bodianus unimaculatus",5209675,"Bodianus unimaculatus",FALSE
"Bolbometopon muricatum",2393443,"Bolbometopon muricatum",FALSE
"Boops boops",5210955,"Boops boops",FALSE
"Boopsoidea inornata",2392688,"Boopsoidea inornata",FALSE
"Boreogadus saida",2415752,"Boreogadus saida",FALSE
"Bothragonus occidentalis",2337161,"Bothragonus occidentalis",FALSE
"Bovichtus angustifrons",2398020,"Bovichtus angustifrons",FALSE
"Bovichtus argentinus",2398035,"Bovichtus argentinus",FALSE
"Brachaluteres jacksonianus",2406792,"Brachaluteres jacksonianus",FALSE
"Brachionichthys hirsutus",9496661,"Brachionichthys hirsutus",FALSE
"Brachyistius frenatus",2389277,"Brachyistius frenatus",FALSE
"Bryaninops amplus",2375634,"Bryaninops amplus",FALSE
"Bryaninops erythrops",2375626,"Bryaninops erythrops",FALSE
"Bryaninops natans",2375632,"Bryaninops natans",FALSE
"Bryaninops nexus",2375623,"Bryaninops nexus",FALSE
"Bryaninops yongei",2375637,"Bryaninops yongei",FALSE
"Caesio caerulaurea",2374779,"Caesio caerulaurea",FALSE
"Caesio cuning",2374789,"Caesio cuning",FALSE
"Caesio lunaris",2374772,"Caesio lunaris",FALSE
"Caesio striata",2374786,"Caesio striata",FALSE
"Caesio suevica",2374777,"Caesio suevica",FALSE
"Caesio teres",2374798,"Caesio teres",FALSE
"Caesio varilineata",2374775,"Caesio varilineata",FALSE
"Caesio xanthonota",2374795,"Caesio xanthonota",FALSE
"Caesioperca lepidoptera",2388652,"Caesioperca lepidoptera",FALSE
"Caesioperca rasor",2388648,"Caesioperca rasor",FALSE
"Caesioscorpis theagenes",2388679,"Caesioscorpis theagenes",FALSE
"Caffrogobius nudiceps",2376940,"Caffrogobius nudiceps",FALSE
"Calamus bajonado",5211005,"Calamus bajonado",FALSE
"Calamus brachysomus",5211000,"Calamus brachysomus",FALSE
"Calamus calamus",5210995,"Calamus calamus",FALSE
"Calamus pennatula",5211001,"Calamus pennatula",FALSE
"Calamus taurinus",5211006,"Calamus taurinus",FALSE
"Callanthias australis",2384674,"Callanthias australis",FALSE
"Calliclinus geniguttatus",2389576,"Calliclinus geniguttatus",FALSE
"Callionymus comptus",2386942,"Callionymus comptus",FALSE
"Callionymus lyra",2386906,"Callionymus lyra",FALSE
"Calloplesiops altivelis",2389714,"Calloplesiops altivelis",FALSE
"Calotomus carolinus",2393870,"Calotomus carolinus",FALSE
"Calotomus japonicus",2393858,"Calotomus japonicus",FALSE
"Calotomus spinidens",2393855,"Calotomus spinidens",FALSE
"Calotomus viridescens",2393854,"Calotomus viridescens",FALSE
"Cantherhines dumerilii",2406972,"Cantherhines dumerilii",FALSE
"Cantherhines fronticinctus",2407001,"Cantherhines fronticinctus",FALSE
"Cantherhines longicaudus",2406947,"Cantherhines longicaudus",FALSE
"Cantherhines macrocerus",2406957,"Cantherhines macrocerus",FALSE
"Cantherhines pardalis",2406982,"Cantherhines pardalis",FALSE
"Cantherhines pullus",2406961,"Cantherhines pullus",FALSE
"Cantherhines sandwichiensis",2406996,"Cantherhines sandwichiensis",FALSE
"Cantheschenia grandisquamis",2406942,"Cantheschenia grandisquamis",FALSE
"Canthidermis maculata",2407067,"Canthidermis maculata",FALSE
"Canthidermis sufflamen",2407087,"Canthidermis sufflamen",FALSE
"Canthigaster amboinensis",2407681,"Canthigaster amboinensis",FALSE
"Canthigaster axiologus",2407729,"Canthigaster axiologus",FALSE
"Canthigaster bennetti",2407713,"Canthigaster bennetti",FALSE
"Canthigaster callisterna",2407725,"Canthigaster callisterna",FALSE
"Canthigaster capistrata",2407707,"Canthigaster capistrata",FALSE
"Canthigaster coronata",2407727,"Canthigaster coronata",FALSE
"Canthigaster cyanetron",2407709,"Canthigaster cyanetron",FALSE
"Canthigaster epilampra",2407696,"Canthigaster epilampra",FALSE
"Canthigaster figueiredoi",2407732,"Canthigaster figueiredoi",FALSE
"Canthigaster jactator",2407656,"Canthigaster jactator",FALSE
"Canthigaster janthinoptera",2407658,"Canthigaster janthinoptera",FALSE
"Canthigaster marquesensis",2407655,"Canthigaster marquesensis",FALSE
"Canthigaster papua",2407703,"Canthigaster papua",FALSE
"Canthigaster punctatissima",2407649,"Canthigaster punctatissima",FALSE
"Canthigaster rapaensis",2407679,"Canthigaster rapaensis",FALSE
"Canthigaster rivulata",2407667,"Canthigaster rivulata",FALSE
"Canthigaster rostrata",2407665,"Canthigaster rostrata",FALSE
"Canthigaster sanctaehelenae",2407663,"Canthigaster sanctaehelenae",FALSE
"Canthigaster smithae",2407644,"Canthigaster smithae",FALSE
"Canthigaster valentini",2407698,"Canthigaster valentini",FALSE
"Caprodon longimanus",2388115,"Caprodon longimanus",FALSE
"Caracanthus maculatus",2336942,"Caracanthus maculatus",FALSE
"Caracanthus typicus",2336951,"Caracanthus typicus",FALSE
"Caracanthus unipinna",2336944,"Caracanthus unipinna",FALSE
"Carangoides bajad",5210537,"Carangoides bajad",FALSE
"Caranx bartholomaei",5210553,"Carangoides bartholomaei",TRUE
"Carangoides chrysophrys",5210557,"Carangoides chrysophrys",FALSE
"Carangoides ferdau",5210560,"Carangoides ferdau",FALSE
"Carangoides fulvoguttatus",5210529,"Carangoides fulvoguttatus",FALSE
"Carangoides gymnostethus",5210542,"Carangoides gymnostethus",FALSE
"Ferdauia orthogrammus",5210572,"Carangoides orthogrammus",TRUE
"Carangoides plagiotaenia",5210536,"Carangoides plagiotaenia",FALSE
"Caranx caballus",2390774,"Caranx caballus",FALSE
"Caranx caninus",2390813,"Caranx caninus",FALSE
"Caranx crysos",2390762,"Caranx crysos",FALSE
"Caranx ignobilis",2390805,"Caranx ignobilis",FALSE
"Caranx lugubris",2390836,"Caranx lugubris",FALSE
"Caranx melampygus",2390750,"Caranx melampygus",FALSE
"Caranx papuensis",2390831,"Caranx papuensis",FALSE
"Caranx sexfasciatus",2390776,"Caranx sexfasciatus",FALSE
"Caulolatilus princeps",2389841,"Caulolatilus princeps",FALSE
"Centroberyx affinis",2356624,"Centroberyx affinis",FALSE
"Centroberyx gerrardi",2356626,"Centroberyx gerrardi",FALSE
"Centroberyx lineatus",2356631,"Centroberyx lineatus",FALSE
"Centrogenys vaigiensis",2396363,"Centrogenys vaigiensis",FALSE
"Centrolabrus exoletus",2383720,"Centrolabrus exoletus",FALSE
"Centrolabrus melanocercus",9632251,"Centrolabrus melanocercus",FALSE
"Centropogon australis",2335165,"Centropogon australis",FALSE
"Centropyge acanthops",2396533,"Centropyge acanthops",FALSE
"Centropyge argi",2396546,"Centropyge argi",FALSE
"Centropyge bicolor",2396484,"Centropyge bicolor",FALSE
"Centropyge bispinosa",2396495,"Centropyge bispinosa",FALSE
"Centropyge eibli",2396518,"Centropyge eibli",FALSE
"Centropyge ferrugata",2396542,"Centropyge ferrugata",FALSE
"Centropyge fisheri",2396483,"Centropyge fisheri",FALSE
"Centropyge flavissima",2396499,"Centropyge flavissima",FALSE
"Centropyge heraldi",2396551,"Centropyge heraldi",FALSE
"Centropyge hotumatua",2396486,"Centropyge hotumatua",FALSE
"Centropyge joculator",2396526,"Centropyge joculator",FALSE
"Centropyge loriculus",2396548,"Centropyge loriculus",FALSE
"Centropyge multispinis",2396554,"Centropyge multispinis",FALSE
"Centropyge nox",2396527,"Centropyge nox",FALSE
"Centropyge tibicen",2396505,"Centropyge tibicen",FALSE
"Cephalopholis argus",2388891,"Cephalopholis argus",FALSE
"Cephalopholis boenak",2388825,"Cephalopholis boenak",FALSE
"Cephalopholis cruentata",2388866,"Cephalopholis cruentata",FALSE
"Cephalopholis cyanostigma",2388876,"Cephalopholis cyanostigma",FALSE
"Cephalopholis formosa",2388839,"Cephalopholis formosa",FALSE
"Cephalopholis fulva",2388809,"Cephalopholis fulva",FALSE
"Cephalopholis hemistiktos",2388914,"Cephalopholis hemistiktos",FALSE
"Cephalopholis leopardus",2388841,"Cephalopholis leopardus",FALSE
"Cephalopholis microprion",2388881,"Cephalopholis microprion",FALSE
"Cephalopholis miniata",2388916,"Cephalopholis miniata",FALSE
"Cephalopholis panamensis",2388821,"Cephalopholis panamensis",FALSE
"Cephalopholis sexmaculata",2388884,"Cephalopholis sexmaculata",FALSE
"Cephalopholis sonnerati",2388927,"Cephalopholis sonnerati",FALSE
"Cephalopholis spiloparaea",2388857,"Cephalopholis spiloparaea",FALSE
"Cephalopholis urodeta",2388937,"Cephalopholis urodeta",FALSE
"Cetoscarus bicolor",2393553,"Cetoscarus bicolor",FALSE
"Chaenopsis schmitti",2381404,"Chaenopsis schmitti",FALSE
"Chaetodermis penicilligerus",2406690,"Chaetodermis penicilligerus",FALSE
"Chaetodipterus faber",2394320,"Chaetodipterus faber",FALSE
"Chaetodipterus zonatus",2394322,"Chaetodipterus zonatus",FALSE
"Chaetodon adiergastos",2385573,"Chaetodon adiergastos",FALSE
"Chaetodon andamanensis",2385541,"Chaetodon andamanensis",FALSE
"Chaetodon argentatus",2385518,"Chaetodon argentatus",FALSE
"Chaetodon assarius",2385498,"Chaetodon assarius",FALSE
"Chaetodon aureofasciatus",2385421,"Chaetodon aureofasciatus",FALSE
"Chaetodon auriga",2385390,"Chaetodon auriga",FALSE
"Chaetodon auripes",2385577,"Chaetodon auripes",FALSE
"Chaetodon austriacus",2385336,"Chaetodon austriacus",FALSE
"Chaetodon baronessa",2385322,"Chaetodon baronessa",FALSE
"Chaetodon bennetti",2385308,"Chaetodon bennetti",FALSE
"Chaetodon capistratus",2385548,"Chaetodon capistratus",FALSE
"Chaetodon citrinellus",7479802,"Chaetodon citrinellus",FALSE
"Chaetodon collare",2385374,"Chaetodon collare",FALSE
"Chaetodon decussatus",2385588,"Chaetodon decussatus",FALSE
"Chaetodon dolosus",2385355,"Chaetodon dolosus",FALSE
"Chaetodon ephippium",2385324,"Chaetodon ephippium",FALSE
"Chaetodon falcula",2385419,"Chaetodon falcula",FALSE
"Chaetodon fasciatus",2385538,"Chaetodon fasciatus",FALSE
"Chaetodon flavirostris",2385545,"Chaetodon flavirostris",FALSE
"Chaetodon guentheri",2385510,"Chaetodon guentheri",FALSE
"Chaetodon guttatissimus",2385514,"Chaetodon guttatissimus",FALSE
"Chaetodon humeralis",2385520,"Chaetodon humeralis",FALSE
"Chaetodon interruptus",2385332,"Chaetodon interruptus",FALSE
"Chaetodon kleinii",2385458,"Chaetodon kleinii",FALSE
"Chaetodon lineolatus",9619603,"Chaetodon lineolatus",FALSE
"Chaetodon litus",2385499,"Chaetodon litus",FALSE
"Chaetodon lunula",2385531,"Chaetodon lunula",FALSE
"Chaetodon lunulatus",2385403,"Chaetodon lunulatus",FALSE
"Chaetodon madagaskariensis",2385453,"Chaetodon madagaskariensis",FALSE
"Chaetodon marleyi",2385501,"Chaetodon marleyi",FALSE
"Chaetodon melannotus",2385556,"Chaetodon melannotus",FALSE
"Chaetodon mertensii",2385528,"Chaetodon mertensii",FALSE
"Chaetodon meyeri",2385494,"Chaetodon meyeri",FALSE
"Chaetodon miliaris",2385356,"Chaetodon miliaris",FALSE
